Discourses,Discourses
allow'd,allowed
to,to
pray,pray
for,for
if,if
we,we
should,should
ask,ask
amiss,amiss
in,in
craving,craving
so,so
much,much
from,from
God,God
is,is
it,it
not,not
amiss,amiss
to,to
commit,commit
such,such
havock,havoc
among,among
the,the
good,good
things,things
of,of
God,God
without,without
asking,asking
The,The
Scripture,Scripture
speaks,speaks
indeed,indeed
of,of
necessary,necessary
food,food
Job,Job
Nay,Nay
it,it
goes,goes
further,further
to,to
food,food
convenient,convenient
but,but
to,to
transgress,transgress
all,all
the,the
bounds,bounds
and,and
measures,measures
both,both
of,of
necessity,necessity
and,and
convenience,convenience
by,by
a,a
setled,settled
custom,custom
of,of
profuseness,profuseness
is,is
what,what
God,God
condemns,condemns
In,In
a,a
contriv'd,contrived
indulging,indulging
of,of
their,their
own,own
appetites,appetites
Plain,Plain
and,and
wholesome,wholesome
food,food
will,will
not,not
satisfie,satisfy
as,as
the,the
lusting,lusting
Israelites,Israelites
heretofore,heretofore
complain'd,complained
that,that
there,there
was,was
nothing,nothing
but,but
Manna,Manna
before,before
their,their
Eyes,Eyes
Numb,Numb
Men,Men
labour,labour
to,to
provoke,provoke
and,and
enflame,inflame
a,a
desire,desire
which,which
they,they
ought,ought
rather,rather
to,to
curb,kerb
and,and
study,study
the,the
whetting,whetting
of,of
their,their
stomachs,stomachs
when,when
the,the
Holy,Holy
Ghost,Ghost
calls,calls
them,them
to,to
put,put
a,a
knife,knife
to,to
their,their
throats,throats
I,I
readily,readily
grant,grant
that,that
Nature,Nature
may,may
sometimes,sometimes
need,need
to,to
be,be
assisted,assisted
in,in
this,this
case,case
when,when
persons,persons
are,are
under,under
bodily,bodily
infirmities,infirmities
as,as
languishing,languishing
Isaac,Isaac
spake,spake
for,for
savoury,savoury
meat,meat
but,but
commonly,commonly
they,they
that,that
are,are
strong,strong
and,and
vigorous,vigorous
require,require
a,a
Bridle,Bridle
rather,rather
than,than
a,a
Spur,Spur
and,and
except,except
they,they
count,count
rioting,rioting
a,a
pleasure,pleasure
they,they
will,will
not,not
invent,invent
means,means
to,to
excite,excite
them,them
to,to
it,it
In,In
feeding,feeding
without,without
fear,fear
Jude,judas
as,as
if,if
the,the
Mouth,Mouth
were,were
to,to
take,take
in,in
all,all
that,that
it,it
can,can
or,or
that,that
we,we
were,were
not,not
under,under
the,the
limitation,limitation
and,and
confinement,confinement
of,of
any,any
Law,Law
but,but
our,our
own,own
Will,Will
The,The
Throat,Throat
of,of
a,a
greedy,greedy
Glutton,Glutton
may,may
be,be
truly,truly
stiled,styled
an,an
open,open
Spulcher,Spulcher
as,as
well,well
as,as
that,that
of,of
the,the
bloud-thirsty,bloodthirsty
it,it
destroys,destroys
multitudes,multitudes
of,of
things,things
more,more
useful,useful
than,than
himself,himself
and,and
many,many
lives,lives
must,must
be,be
taken,taken
away,away
before,before
that,that
Grave,Grave
will,will
say,say
it,it
hath,hath
enough,enough
Thus,Thus
the,the
Liberty,Liberty
which,which
God,God
hath,hath
given,given
us,us
in,in
the,the
enjoyment,enjoyment
of,of
his,his
creatures,creatures
is,is
turn'd,turned
into,into
licentiousness,licentiousness
Men,Men
are,are
not,not
only,only
free,free
but,but
wanton,wanton
and,and
nourish,nourish
their,their
hearts,hearts
as,as
in,in
a,a
day,day
of,of
slaughter,slaughter
James,James
eating,eating
and,and
drinking,drinking
is,is
made,made
the,the
very,very
scope,scope
and,and
design,design
of,of
living,living
and,and
any,any
degree,degree
of,of
abstinence,abstinence
is,is
a,a
kind,kind
of,of
death,death
In,In
endeavouring,endeavouring
to,to
debauch,debauch
those,those
that,that
converse,converse
with,with
them,them
The,The
Spirit,Spirit
of,of
Intemperance,Intemperance
generally,generally
works,works
this,this
way,way
and,and
the,the
instances,instances
of,of
its,its
working,working
are,are
very,very
various,various
Besides,Besides
the,the
rude,rude
and,and
barbarous,barbarous
practice,practise
of,of
constraining,constraining
their,their
Guests,Guests
which,which
obtains,obtains
among,among
some,some
Lordly,Lordly
Brutes,Brutes
the,the
unreasonable,unreasonable
importunity,importunity
which,which
is,is
lookt,looked
upon,upon
as,as
a,a
piece,piece
of,of
friendship,friendship
and,and
courteous,courteous
entertainment,entertainment
but,but
indeed,indeed
is,is
not,not
so,so
leads,leads
many,many
into,into
excess,excess
that,that
would,would
otherwise,otherwise
forbear,forbear
it,it
How,How
often,often
are,are
persons,persons
enticed,enticed
and,and
persuaded,persuaded
to,to
burden,burden
themselves,themselves
with,with
more,more
than,than
is,is
meet,meet
at,at
the,the
rich,rich
Man's,Man's
Table,Table
How,How
are,are
their,their
Stated,Stated
Meals,Meals
inordinately,inordinately
lengthned,lengthened
out,out
to,to
this,this
very,very
purpose,purpose
And,And
it,it
may,may
be,be
some,some
of,of
the,the
best,best
and,and
most,most
inviting,inviting
Provisions,Provisions
kept,kept
till,till
last,last
that,that
when,when
Men,Men
have,have
sufficiently,sufficiently
eaten,eaten
they,they
may,may
have,have
a,a
bait,bait
before,before
them,them
not,not
easie,easy
to,to
be,be
resisted,resisted
This,This
is,is
the,the
Plague,Plague
of,of
Luxury,Luxury
which,which
the,the
Master,Master
of,of
the,the
Pest-house,pesthouse
does,does
not,not
strive,strive
to,to
cure,cure
but,but
makes,makes
it,it
his,his
business,business
to,to
propagate,propagate
among,among
his,his
beastly,beastly
companions,companions
Secondly,Secondly
How,How
are,are
worldly,worldly
riches,riches
abused,abused
by,by
these,these
sins,sins
In,In
general,general
they,they
are,are
lavish'd,lavished
out,out
and,and
perverted,perverted
to,to
other,other
Ends,Ends
than,than
which,which
they,they
are,are
given,given
for,for
Providence,Providence
affords,affords
them,them
in,in
order,order
to,to
the,the
doing,doing
of,of
good,good
but,but
Pride,Pride
and,and
Luxury,Luxury
turns,turns
them,them
into,into
instruments,instruments
of,of
evil,evil
and,and
the,the
fewel,fuel
of,of
unlawful,unlawful
lust,lust
This,This
will,will
appear,appear
more,more
fully,fully
if,if
we,we
consider,consider
these,these
three,three
particulars,particulars
Riches,Riches
are,are
given,given
to,to
glorifie,glorify
God,God
with,with
We,We
are,are
to,to
honour,honour
the,the
Lord,Lord
with,with
our,our
Substance,Substance
but,but
this,this
is,is
an,an
abusing,abusing
of,of
them,them
to,to
his,his
open,open
dishonour,dishonour
and,and
a,a
laying,laying
of,of
them,them
out,out
to,to
serve,serve
and,and
gratifie,gratify
the,the
Devil,Devil
It,It
is,is
an,an
employing,employing
of,of
the,the
Creatures,Creatures
of,of
God,God
against,against
him,him
and,and
a,a
polluting,polluting
of,of
his,his
Name,Name
with,with
those,those
very,very
blessings,blessings
which,which
are,are
as,as
so,so
many,many
arguments,arguments
and,and
means,means
to,to
shew,show
forth,forth
his,his
praise,praise
A,A
plentiful,plentiful
Estate,Estate
is,is
an,an
extraordinary,extraordinary
Talent,Talent
which,which
ought,ought
to,to
be,be
Traded,Traded
with,with
for,for
the,the
advancement,advancement
of,of
Christ's,Christ's
Interest,Interest
in,in
the,the
World,World
but,but
where,where
these,these
chargeable,chargeable
and,and
expensive,expensive
Vices,Vices
prevail,prevail
this,this
is,is
not,not
regarded,regarded
Men,Men
of,of
this,this
sort,sort
express,express
no,no
concern,concern
for,for
the,the
Gospel,Gospel
that,that
may,may
starve,starve
while,while
we,we
glutted,glutted
Lust,Lust
is,is
insatiable,insatiable
and,and
snatches,snatches
all,all
but,but
that,that
which,which
cost,cost
them,them
nothing,nothing
shall,shall
be,be
offer'd,offered
to,to
God,God
Riches,Riches
are,are
given,given
for,for
the,the
helping,helping
and,and
relieving,relieving
of,of
our,our
needy,needy
Brethren,Brethren
Thou,Thou
shalt,shalt
open,open
thy,thy
hand,hand
wide,wide
to,to
thy,thy
poor,poor
brother,brother
As,As
't,'t
is,is
the,the
Character,Character
of,of
the,the
vertuous,virtuous
Woman,Woman
that,that
her,her
Houshold,household
are,are
clothed,clothed
with,with
Scarlet,Scarlet
so,so
she,she
stretcheth,stretcheth
out,out
her,her
hand,hand
to,to
the,the
poor,poor
and,and
indeed,indeed
the,the
grace,grace
of,of
liberal,liberal
distribution,distribution
to,to
the,the
necessities,necessities
of,of
others,others
is,is
a,a
greater,greater
and,and
more,more
blessed,blessed
gift,gift
than,than
any,any
we,we
can,can
bestow,bestow
Cor,Cor
But,But
this,this
Grace,Grace
is,is
banisht,banished
and,and
all,all
the,the
streams,streams
of,of
Charity,Charity
cut,cut
off,off
where,where
the,the
two,two
sins,sins
in,in
the,the
Text,Text
are,are
found,found
predominant,predominant
Sodom's,Sodom's
Pride,Pride
and,and
fulness,fullness
of,of
Bread,Bread
was,was
joined,joined
with,with
this,this
that,that
she,she
strengthned,strengthened
not,not
the,the
hand,hand
of,of
the,the
poor,poor
and,and
needy,needy
Ezek,Ezek
while,while
their,their
own,own
Eyes,Eyes
stand,stand
out,out
with,with
fatness,fatness
they,they
make,make
no,no
care,care
to,to
refresh,refresh
the,the
bowels,bowels
of,of
the,the
miserable,miserable
Riches,Riches
are,are
given,given
for,for
a,a
comfort,comfort
and,and
advantage,advantage
to,to
our selves,ourselves
but,but
the,the
Proud,Proud
and,and
Luxurious,Luxurious
cross,across
this,this
end,end
and,and
overthrow,overthrow
it,it
both,both
as,as
to,to
Body,Body
and,and
Soul,Soul
The,The
rich,rich
man,man
by,by
his,his
Luxury,Luxury
especially,especially
sins,sins
against,against
his,his
own,own
body,body
Eating,Eating
for,for
health,health
is,is
a,a
duty,duty
Acts,Acts
and,and
the,the
cheapest,cheapest
diet,diet
and,and
the,the
fewest,fewest
Dishes,Dishes
do,do
for,for
the,the
most,most
part,part
serve,serve
this,this
purpose,purpose
best,best
The,The
foundations,foundations
of,of
manifold,manifold
distempers,distempers
are,are
laid,laid
in,in
the,the
contrary,contrary
sins,sins
Where,Where
famine,famine
at,at
any,any
time,time
hath,hath
killed,killed
its,its
hundreds,hundreds
Excess,Excess
hath,hath
slain,slain
its,its
Thousands,Thousands
Strength,Strength
is,is
impair'd,impaired
and,and
Life,Life
shortned,shortened
by,by
riotous,riotous
living,living
'T,'T
is,is
a,a
Sin,Sin
against,against
our,our
own,own
Soul,Soul
'T,'T
is,is
true,true
that,that
every,every
sin,sin
is,is
so,so
Num,Num
but,but
this,this
is,is
so,so
peculiarly,peculiarly
The,The
heart,heart
is,is
overcharged,overcharged
with,with
it,it
Luke,Luke
the,the
mind,mind
is,is
stupified,stupefied
and,and
besotted,besotted
and,and
disabled,disabled
for,for
the,the
due,due
exercise,exercise
of,of
its,its
reasonable,reasonable
faculties,faculties
the,the
Man,Man
is,is
unfitted,unfitted
to,to
perform,perform
the,the
proper,proper
acts,acts
and,and
operations,operations
of,of
humane,human
life,life
as,as
Nabal,Nabal
became,became
like,like
a,a
stone,ston
even,even
when,when
the,the
Wine,Wine
was,was
gone,gone
out,out
of,of
him,him
Sam,Sam
Men,Men
that,that
will,will
not,not
be,be
estranged,estranged
from,from
their,their
lusts,lusts
quench,quench
the,the
light,light
of,of
their,their
understandings,understandings
by,by
pampering,pampering
the,the
body,body
they,they
Feed,Feed
a,a
Bird,bide
which,which
pecks,pecks
out,out
their,their
eyes,eyes
Thirdly,Thirdly
Whence,Whence
is,is
it,it
that,that
worldly,worldly
men,men
are,are
so,so
incident,incident
to,to
these,these
sins,sins
Causes,Causes
may,may
be,be
assigned,assigned
Natural,Natural
Propension,Propension
to,to
flesh-pleasing,flesh-pleasing
Carnal,Carnal
minds,minds
are,are
delighted,delighted
with,with
carnal,carnal
objects,objects
Men,Men
that,that
are,are
under,under
the,the
influence,influence
of,of
sence,sense
as,as
their,their
governing,governing
Principle,Principle
and,and
that,that
walk,walk
by,by
no,no
other,other
Rule,Rule
are,are
easily,easily
carried,carried
away,away
to,to
acts,acts
of,of
sensuality,sensuality
Unmortified,Unmortified
flesh,flesh
is,is
a,a
most,most
unruly,unruly
evil,evil
and,and
like,like
Adonijah,Adonijah
it,it
usurps,usurps
the,the
Kingdom,Kingdom
till,till
Grace,Grace
comes,comes
and,and
dispossesses,dispossesses
it,it
it,it
will,will
be,be
provided,provided
for,for
and,and
have,have
its,its
lusts,lusts
fulfilled,fulfilled
whatever,whatever
is,is
said,said
the,the
against,against
it,it
Therefore,Therefore
't,'t
is,is
observable,observable
that,that
the,the
stubborn,stubborn
and,and
rebellious,rebellious
Son,Son
who,who
would,would
not,not
obey,obey
his,his
parents,parents
voice,voice
is,is
described,described
as,as
a,a
Glutton,Glutton
and,and
a,a
Drunkard,Drunkard
Reigning,Reigning
Carnality,Carnality
stifles,stifles
the,the
impression,impression
of,of
all,all
spiritual,spiritual
things,things
The,The
concurrence,concurrence
of,of
suitable,suitable
temptations,temptations
As,As
they,they
that,that
will,will
be,be
rich,rich
fall,fall
into,into
temptation,temptation
and,and
a,a
snare,snare
Tim,Tim
so,so
they,they
that,that
are,are
rich,rich
have,have
their,their
temptations,temptations
and,and
snares,snares
also,also
Such,Such
as,as
are,are
superiour,superior
to,to
others,others
in,in
Wealth,Wealth
and,and
worldly,worldly
Greatness,Greatness
are,are
tempted,tempted
to,to
lift,lift
up,up
themselves,themselves
above,above
them,them
to,to
answer,answer
roughly,roughly
when,when
the,the
poor,poor
useth,useth
intreaties,entreaties
How,How
insolently,insolently
did,did
Adonibezek,Adonibezek
treat,treat
his,his
Royal,Royal
Prisoners,Prisoners
and,and
Captives,Captives
when,when
he,he
had,had
got,got
the,the
Ascendent,Ascendent
Threescore,Threescore
and,and
Ten,Ten
Kings,Kings
gathered,gathered
their,their
Meat,Meat
under,under
his,his
Table,Table
by,by
his,his
own,own
confession,confession
Judg,judge
This,This
makes,makes
the,the
caution,caution
so,so
needful,needful
that,that
the,the
Rich,Rich
Man,Man
should,should
not,not
glory,glory
in,in
his,his
riches,riches
Jer,Jer
Having,Having
the,the
command,command
of,of
more,more
than,than
Heart,Heart
could,could
wish,wish
they,they
think,think
they,they
may,may
dispose,dispose
and,and
use,use
it,it
as,as
they,they
please,please
they,they
presume,presume
that,that
they,they
may,may
do,do
what,what
they,they
will,will
with,with
their,their
own,own
and,and
because,because
they,they
are,are
not,not
accountable,accountable
to,to
Men,Men
beneath,beneath
them,them
they,they
forget,forget
that,that
they,they
have,have
received,received
this,this
trust,trust
from,from
God,God
above,above
them,them
A,A
slothful,slothful
unactive,unactive
life,life
Idleness,Idleness
is,is
a,a
sit,sit
Soil,Soil
for,for
such,such
sins,sins
to,to
grow,grow
and,and
thrive,thrive
in,in
If,If
rich,rich
Men,Men
did,did
but,but
employ,employ
themselves,themselves
so,so
as,as
they,they
might,might
and,and
should,should
in,in
things,things
truly,truly
worthy,worthy
and,and
becoming,becoming
the,the
Devil,Devil
and,and
inbred,inbred
Corruption,Corruption
would,would
have,have
much,much
fewer,fewer
advantages,advantages
against,against
them,them
Industry,Industry
and,and
Diligence,Diligence
would,would
be,be
helpful,helpful
to,to
them,them
in,in
the,the
avoiding,avoiding
of,of
many,many
a,a
snare,snare
but,but
because,because
they,they
set,set
themselves,themselves
no,no
better,better
task,task
the,the
works,works
of,of
the,the
flesh,flesh
fill,fill
up,up
their,their
Lives,Lives
If,If
they,they
gave,gave
themselves,themselves
to,to
Reading,Reading
Meditation,Meditation
Prayer,Prayer
which,which
they,they
have,have
great,great
opportunities,opportunities
for,for
they,they
would,would
be,be
less,less
busied,busied
in,in
the,the
baser,base
Drudgery,Drudgery
of,of
taking,taking
thought,thought
what,what
they,they
shall,shall
eat,eat
and,and
drink,drink
and,and
wherewith,wherewith
they,they
shall,shall
be,be
clothed,clothed
Fourthly,Fourthly
The,The
USE,USE
Information,Information
In,In
two,two
things,things
Covetousness,Covetousness
and,and
Oppression,Oppression
it,it
seems,seems
are,are
not,not
the,the
Rich,Rich
Man's,Man's
only,only
crimes,crimes
These,These
are,are
very,very
common,common
and,and
frequent,frequent
but,but
he,he
that,that
escapeth,escapeth
these,these
may,may
nevertheless,nevertheless
perish,perish
in,in
his,his
iniquity,iniquity
I,I
mean,mean
in,in
other,other
iniquities,iniquities
which,which
his,his
condition,condition
of,of
Life,Life
does,does
peculiarly,peculiarly
expose,expose
to,to
The,The
way,way
to,to
Heaven,Heaven
is,is
but,but
one,one
the,the
road,road
to,to
Hell,Hell
is,is
brancht,branched
out,out
into,into
a,a
multitude,multitude
of,of
paths,paths
and,and
he,he
that,that
treads,treads
in,in
any,any
of,of
them,them
will,will
infallibly,infallibly
go,go
down,down
thither,thither
The,The
foolish,foolish
Prodigal,Prodigal
who,who
throws,throws
away,away
his,his
Treasure,Treasure
hath,hath
little,little
ground,ground
to,to
bless,bless
himself,himself
that,that
he,he
is,is
not,not
as,as
other,other
Men,Men
who,who
hoard,hoard
it,it
up,up
The,The
abundance,abundance
of,of
this,this
World,World
does,does
rather,rather
increase,increase
than,than
lessen,lessen
the,the
difficulties,difficulties
of,of
Salvation,Salvation
Matth,Matth
Rich,Rich
Men,Men
have,have
those,those
sins,sins
to,to
be,be
saved,saved
from,from
which,which
their,their
poorer,poorer
Neighbours,Neighbours
are,are
not,not
so,so
liable,liable
to,to
be,be
infected,infected
with,with
Their,Their
Tables,Tables
are,are
more,more
dangerous,dangerous
